city,city_ascii,state_id,state_name,county_name,lat,lng,zips
Gannett,Gannett,ID,Idaho,Blaine,43.357,-114.1756,83313
Sheldahl,Sheldahl,IA,Iowa,Polk,41.8646,-93.6967,50243
Modena,Modena,PA,Pennsylvania,Chester,39.9619,-75.8025,19320 19358
Dalton,Dalton,NY,New York,Livingston,42.5422,-77.9519,14836
Homeland,Homeland,FL,Florida,Polk,27.8181,-81.8268,33847 33830
Castle Valley,Castle Valley,UT,Utah,Grand,38.6326,-109.3966,84532
Waynesville,Waynesville,IL,Illinois,De Witt,40.2412,-89.1244,61778
Centertown,Centertown,KY,Kentucky,Ohio,37.4177,-86.9959,42328
Ripplemead,Ripplemead,VA,Virginia,Giles,37.339,-80.6883,24150
Bush,Bush,IL,Illinois,Williamson,37.8427,-89.1295,62924
Elliott,Elliott,SC,South Carolina,Lee,34.1087,-80.1703,29046 29010
Lohrville,Lohrville,IA,Iowa,Calhoun,42.267,-94.5515,51453
Mountain Park,Mountain Park,OK,Oklahoma,Kiowa,34.6988,-98.9524,73559
Roxobel,Roxobel,NC,North Carolina,Bertie,36.2015,-77.2398,27872
Lake Bridgeport,Lake Bridgeport,TX,Texas,Wise,33.2074,-97.831,76426
Chidester,Chidester,AR,Arkansas,Ouachita,33.702,-93.0238,71726
Long Pine,Long Pine,NE,Nebraska,Brown,42.5353,-99.7027,69217
Rolette,Rolette,ND,North Dakota,Rolette,48.6609,-99.8417,58366
Arcadia,Arcadia,NE,Nebraska,Valley,41.4249,-99.1261,68815
Shady Dale,Shady Dale,GA,Georgia,Jasper,33.4008,-83.588,31064 31085
Runnelstown,Runnelstown,MS,Mississippi,Perry,31.3779,-89.1143,39465
Saginaw,Saginaw,MO,Missouri,Newton,37.026,-94.4724,64804 64864
Kelliher,Kelliher,MN,Minnesota,Beltrami,47.9438,-94.4446,56650
Turin,Turin,GA,Georgia,Coweta,33.3234,-84.6374,30277 30276 30289
Seagrove,Seagrove,NC,North Carolina,Randolph,35.5391,-79.78,27341
Stonewall,Stonewall,TX,Texas,Gillespie,30.2497,-98.6593,78624 78671
Mayetta,Mayetta,KS,Kansas,Jackson,39.3386,-95.7216,66509
Lawn,Lawn,TX,Texas,Taylor,32.1366,-99.7499,79530
Hawkins,Hawkins,WI,Wisconsin,Rusk,45.5115,-90.7148,54530
Shonto,Shonto,AZ,Arizona,Navajo,36.5893,-110.6607,86054
Newark,Newark,MD,Maryland,Worcester,38.2751,-75.2733,21811 21841
Ickesburg,Ickesburg,PA,Pennsylvania,Perry,40.4559,-77.3517,17037 17062
Red Feather Lakes,Red Feather Lakes,CO,Colorado,Larimer,40.8071,-105.5864,80545
Haystack,Haystack,NM,New Mexico,McKinley,35.3612,-107.934,87045
Tabor,Tabor,SD,South Dakota,Bon Homme,42.9476,-97.6594,57063
Coleville,Coleville,CA,California,Mono,38.5806,-119.5029,96107
Jenkinsburg,Jenkinsburg,GA,Georgia,Butts,33.3224,-84.0389,30234
Follett,Follett,TX,Texas,Lipscomb,36.434,-100.1408,79034
North Hyde Park,North Hyde Park,VT,Vermont,Lamoille,44.6702,-72.5927,05655 05656 05665
Palmyra,Palmyra,UT,Utah,Utah,40.1346,-111.6925,84660
Orchard,Orchard,NE,Nebraska,Antelope,42.3368,-98.2411,68764
Wardensville,Wardensville,WV,West Virginia,Hardy,39.0768,-78.593,26851
McCausland,McCausland,IA,Iowa,Scott,41.7435,-90.4461,52756 52758
Cleveland,Cleveland,VA,Virginia,Russell,36.9434,-82.1527,24225
Martins Creek,Martins Creek,PA,Pennsylvania,Northampton,40.7816,-75.1912,18063 18013
Nashport,Nashport,OH,Ohio,Muskingum,40.068,-82.1735,43830
Breathedsville,Breathedsville,MD,Maryland,Washington,39.546,-77.7246,21713
Frazer,Frazer,MT,Montana,Valley,48.0532,-106.048,59225
Milton,Milton,IN,Indiana,Wayne,39.7862,-85.1562,47327 47357
Madrone,Madrone,NM,New Mexico,Valencia,34.5792,-106.7285,87002
Henrietta,Henrietta,MO,Missouri,Ray,39.2371,-93.9384,64085 64036
Bagley,Bagley,WI,Wisconsin,Grant,42.9015,-91.0971,53801
Deweyville,Deweyville,UT,Utah,Box Elder,41.693,-112.0883,84309 84302
River Pines,River Pines,CA,California,Amador,38.5455,-120.7428,95675
Ney,Ney,OH,Ohio,Defiance,41.3806,-84.5211,43549
Kingsville,Kingsville,MO,Missouri,Johnson,38.7438,-94.0699,64061
North Pownal,North Pownal,VT,Vermont,Bennington,42.7984,-73.262,05260 05261
Snyder,Snyder,NE,Nebraska,Dodge,41.7045,-96.7869,68664
Tower City,Tower City,ND,North Dakota,Cass,46.9263,-97.676,58071
Touchet,Touchet,WA,Washington,Walla Walla,46.0411,-118.6724,99360
Trent,Trent,SD,South Dakota,Moody,43.9063,-96.6578,57065
Wales,Wales,UT,Utah,Sanpete,39.4851,-111.6361,84667
Ralston,Ralston,OK,Oklahoma,Pawnee,36.5035,-96.7373,74650
Gunnison,Gunnison,MS,Mississippi,Bolivar,33.9437,-90.9468,38746
Medicine Park,Medicine Park,OK,Oklahoma,Comanche,34.7287,-98.4782,73557 73507
St. Regis,St. Regis,MT,Montana,Mineral,47.3016,-115.1015,59866
Munson,Munson,FL,Florida,Santa Rosa,30.8418,-86.887,32570
Mansfield,Mansfield,WA,Washington,Douglas,47.8119,-119.6379,98830
Avoca,Avoca,IN,Indiana,Lawrence,38.9172,-86.5556,47420 47421 47462
Crescent,Crescent,OR,Oregon,Klamath,43.455,-121.7013,97733
Pointe a la Hache,Pointe a la Hache,LA,Louisiana,Plaquemines,29.5738,-89.7809,70082
Kylertown,Kylertown,PA,Pennsylvania,Clearfield,40.9993,-78.1681,16847 16858
Harrisburg,Harrisburg,MO,Missouri,Boone,39.1397,-92.4579,65256
Chesterhill,Chesterhill,OH,Ohio,Morgan,39.4908,-81.8667,43728
Arnold City,Arnold City,PA,Pennsylvania,Fayette,40.1173,-79.8226,15012
Charlo,Charlo,MT,Montana,Lake,47.4427,-114.1716,59824
Lancaster,Lancaster,MN,Minnesota,Kittson,48.8577,-96.8019,56735
Dowling,Dowling,MI,Michigan,Barry,42.5227,-85.2531,49058 49050
Alpine Northeast,Alpine Northeast,WY,Wyoming,Lincoln,43.1938,-111.0072,83128
Penn Lake Park,Penn Lake Park,PA,Pennsylvania,Luzerne,41.1149,-75.7736,18661
Pleasant Valley,Pleasant Valley,CT,Connecticut,Northwest Hills,41.9083,-72.9924,06063
Orangeville,Orangeville,OH,Ohio,Trumbull,41.3421,-80.5277,44404 44453
Carman,Carman,IL,Illinois,Henderson,40.7362,-91.0617,61425
Wadsworth,Wadsworth,TX,Texas,Matagorda,28.8224,-95.9276,77483 77414
Groveland Station,Groveland Station,NY,New York,Livingston,42.6634,-77.7666,14437 14462
Honcut,Honcut,CA,California,Butte,39.3326,-121.5388,95966
Clayton,Clayton,WI,Wisconsin,Polk,45.326,-92.171,54004
Webbers Falls,Webbers Falls,OK,Oklahoma,Muskogee,35.5105,-95.1601,74470
Ben Avon Heights,Ben Avon Heights,PA,Pennsylvania,Allegheny,40.5125,-80.0731,15202
Avalon,Avalon,GA,Georgia,Stephens,34.5027,-83.1967,30577 30557
Pearcy,Pearcy,AR,Arkansas,Garland,34.4314,-93.2886,71964
Jacksonville,Jacksonville,OH,Ohio,Athens,39.4761,-82.0796,45740 45732
Finleyville,Finleyville,PA,Pennsylvania,Washington,40.2528,-80.002,15332
Dunlevy,Dunlevy,PA,Pennsylvania,Washington,40.113,-79.8591,15432
Holland,Holland,IA,Iowa,Grundy,42.4001,-92.7988,50642
Petersburg,Petersburg,PA,Pennsylvania,Huntingdon,40.5727,-78.0506,16669
Clarendon,Clarendon,PA,Pennsylvania,Warren,41.7806,-79.094,16313
Lebam,Lebam,WA,Washington,Pacific,46.564,-123.5508,98577 98554
Seltzer,Seltzer,PA,Pennsylvania,Schuylkill,40.696,-76.2366,17974 17901
Island Falls,Island Falls,ME,Maine,Aroostook,46.0081,-68.2648,04747
Gans,Gans,OK,Oklahoma,Sequoyah,35.3874,-94.6946,74936
Sadorus,Sadorus,IL,Illinois,Champaign,39.9669,-88.3451,61872
Macedonia,Macedonia,AL,Alabama,Pickens,33.4031,-88.2392,35461
Lakeview Heights,Lakeview Heights,KY,Kentucky,Rowan,38.152,-83.5043,40351
Indian Lake,Indian Lake,PA,Pennsylvania,Somerset,40.0446,-78.8603,15563 15926
Redwood,Redwood,NY,New York,Jefferson,44.3011,-75.8063,13679
Leoma,Leoma,TN,Tennessee,Lawrence,35.1582,-87.3464,38468
Trenton,Trenton,KY,Kentucky,Todd,36.7224,-87.2626,42286
Chelsea,Chelsea,IA,Iowa,Tama,41.9204,-92.3945,52215
Bayou Goula,Bayou Goula,LA,Louisiana,Iberville,30.2105,-91.1765,70788 70764
Harpers Ferry,Harpers Ferry,WV,West Virginia,Jefferson,39.3252,-77.741,25425
Riverton,Riverton,CT,Connecticut,Northwest Hills,41.9631,-73.0166,06065
Bent Tree Harbor,Bent Tree Harbor,MO,Missouri,Benton,38.2477,-93.4934,65355
Yampa,Yampa,CO,Colorado,Routt,40.153,-106.9085,80483
Palmer,Palmer,MI,Michigan,Marquette,46.4436,-87.5817,49871
Patrick,Patrick,SC,South Carolina,Chesterfield,34.5752,-80.0446,29584
Aurora Springs,Aurora Springs,MO,Missouri,Miller,38.3243,-92.5822,65026
Buncombe,Buncombe,IL,Illinois,Johnson,37.4713,-88.9747,62912
Silver Creek,Silver Creek,NE,Nebraska,Merrick,41.3152,-97.6652,68663
Rose City,Rose City,TX,Texas,Orange,30.1049,-94.0506,77662
Hoytville,Hoytville,OH,Ohio,Wood,41.19,-83.7843,43529
Loomis,Loomis,NE,Nebraska,Phelps,40.4783,-99.5075,68958
Bovina,Bovina,MS,Mississippi,Warren,32.3499,-90.7359,39180 39183
Strausstown,Strausstown,PA,Pennsylvania,Berks,40.4913,-76.1821,19559
Hornbrook,Hornbrook,CA,California,Siskiyou,41.908,-122.5597,96044
Glidden,Glidden,TX,Texas,Colorado,29.6976,-96.5907,78934 78943
Chili,Chili,WI,Wisconsin,Clark,44.6296,-90.3583,54420
Quaker City,Quaker City,OH,Ohio,Guernsey,39.9697,-81.2973,43773
Winchester,Winchester,KS,Kansas,Jefferson,39.3226,-95.2688,66097
Cokesbury,Cokesbury,SC,South Carolina,Greenwood,34.29,-82.2087,29653
Covington,Covington,OK,Oklahoma,Garfield,36.3075,-97.5865,73730
Walcott,Walcott,AR,Arkansas,Greene,36.0454,-90.6722,72450 72474
Hoven,Hoven,SD,South Dakota,Potter,45.2416,-99.7775,57450
Timberlake,Timberlake,NM,New Mexico,McKinley,35.2012,-108.4843,87321
Wattsburg,Wattsburg,PA,Pennsylvania,Erie,42.0029,-79.807,16442
Armstrong,Armstrong,MO,Missouri,Howard,39.2692,-92.7042,65230
Marshall,Marshall,IN,Indiana,Parke,39.8475,-87.1868,47859
Ochoco West,Ochoco West,OR,Oregon,Crook,44.4033,-120.9207,97754
Trout Creek,Trout Creek,MT,Montana,Sanders,47.8331,-115.5837,59874
Millport,Millport,NY,New York,Chemung,42.2681,-76.8363,14864
Fort Atkinson,Fort Atkinson,IA,Iowa,Winneshiek,43.1443,-91.9346,52144
Unadilla,Unadilla,NE,Nebraska,Otoe,40.6826,-96.2699,68454
Xenia,Xenia,IL,Illinois,Clay,38.6373,-88.6375,62899
Vadito,Vadito,NM,New Mexico,Taos,36.1929,-105.6755,87579
Smith Island,Smith Island,MD,Maryland,Somerset,37.9748,-76.0251,21824 21866
Maxwell,Maxwell,IN,Indiana,Hancock,39.8558,-85.7683,46154 46140
Fairfield,Fairfield,NE,Nebraska,Clay,40.4323,-98.1033,68938
St. Louisville,St. Louisville,OH,Ohio,Licking,40.1711,-82.4179,43071
Plainville,Plainville,GA,Georgia,Gordon,34.4053,-85.0312,30733
Greenehaven,Greenehaven,AZ,Arizona,Coconino,36.9959,-111.5566,86040
Wells River,Wells River,VT,Vermont,Orange,44.1538,-72.0615,05081
Spring Ridge,Spring Ridge,FL,Florida,Gilchrist,29.8218,-82.7245,32643
Lafayette,Lafayette,OH,Ohio,Allen,40.7589,-83.9499,45854
Cattle Creek,Cattle Creek,CO,Colorado,Garfield,39.4667,-107.2599,81601
Pound,Pound,WI,Wisconsin,Marinette,45.0956,-88.0334,54161
Tecumseh,Tecumseh,KS,Kansas,Shawnee,39.0419,-95.5807,66607 66542
Cottontown,Cottontown,TN,Tennessee,Sumner,36.449,-86.5336,37066 37048
Pine Hill,Pine Hill,NY,New York,Ulster,42.1308,-74.4666,12465 12410 12441
Oakhurst,Oakhurst,TX,Texas,San Jacinto,30.7434,-95.3072,77359
North Acomita Village,North Acomita Village,NM,New Mexico,Cibola,35.0673,-107.5649,87034 87014
Stanfield,Stanfield,AZ,Arizona,Pinal,32.8794,-111.9636,85172
Alvarado,Alvarado,MN,Minnesota,Marshall,48.193,-96.9984,56710
Embarrass,Embarrass,WI,Wisconsin,Waupaca,44.6684,-88.7037,54929 54933
McVille,McVille,ND,North Dakota,Nelson,47.7653,-98.1755,58254
Branch,Branch,LA,Louisiana,Acadia,30.348,-92.2771,70516
Good Pine,Good Pine,LA,Louisiana,LaSalle,31.6933,-92.1637,71342
Amity,Amity,IN,Indiana,Johnson,39.4262,-86.0011,46131
Malone,Malone,WA,Washington,Grays Harbor,46.9779,-123.3035,98559 98541
Villa de Sabana,Villa de Sabana,PR,Puerto Rico,Toa Baja,18.4346,-66.1901,00949
Mount Carmel,Mount Carmel,SC,South Carolina,McCormick,34.0185,-82.5045,29840
Hyde Park,Hyde Park,NM,New Mexico,Santa Fe,35.7112,-105.8866,87501
Yale,Yale,IA,Iowa,Guthrie,41.7751,-94.3578,50277
Stratton,Stratton,NE,Nebraska,Hitchcock,40.1503,-101.228,69043
Lyndon Center,Lyndon Center,VT,Vermont,Caledonia,44.5377,-72.0142,05851 05850
Wolflake,Wolflake,IN,Indiana,Noble,41.335,-85.4958,46796 46760 46701
Clarks,Clarks,NE,Nebraska,Merrick,41.2163,-97.8394,68628
Lowry,Lowry,MN,Minnesota,Pope,45.705,-95.519,56349
Prospect,Prospect,NY,New York,Oneida,43.3025,-75.1513,13435
Johnson,Johnson,IN,Indiana,Gibson,38.2778,-87.7459,47665
Flat Rock,Flat Rock,OH,Ohio,Seneca,41.2353,-82.8593,44828 44811
Caspar,Caspar,CA,California,Mendocino,39.3631,-123.8043,95460 95420
Glasco,Glasco,KS,Kansas,Cloud,39.3609,-97.8372,67445
Gilbertsville,Gilbertsville,NY,New York,Otsego,42.4693,-75.3226,13776
Pittsboro,Pittsboro,MS,Mississippi,Calhoun,33.94,-89.3373,38951
Laurel Hill,Laurel Hill,FL,Florida,Okaloosa,30.9623,-86.4586,32567
Viola,Viola,AR,Arkansas,Fulton,36.3968,-91.9863,72583
Ludlow,Ludlow,IL,Illinois,Champaign,40.3866,-88.1259,60949
Moro,Moro,IL,Illinois,Madison,38.9252,-90.0262,62067
Alta,Alta,UT,Utah,Salt Lake,40.5818,-111.6229,84092
Spring Creek,Spring Creek,SD,South Dakota,Todd,43.1154,-101.0306,57572
Columbia,Columbia,LA,Louisiana,Caldwell,32.1026,-92.077,71418
Hoffman Lake,Hoffman Lake,IN,Indiana,Kosciusko,41.2725,-85.9886,46582
Friendship,Friendship,MD,Maryland,Anne Arundel,38.7358,-76.5878,20758
Seneca,Seneca,WI,Wisconsin,Crawford,43.2658,-90.9566,54631 54654 54626
Parker,Parker,KS,Kansas,Linn,38.3285,-94.9899,66072
Cambridge,Cambridge,ID,Idaho,Washington,44.5719,-116.6778,83610
Forest,Forest,LA,Louisiana,West Carroll,32.7925,-91.4126,71263 71242
Taylor,Taylor,WI,Wisconsin,Jackson,44.3217,-91.1204,54659
Placerville,Placerville,CO,Colorado,San Miguel,38.0054,-108.04,81430
Reklaw,Reklaw,TX,Texas,Rusk,31.8662,-94.9834,75784
Midlothian,Midlothian,MD,Maryland,Allegany,39.6319,-78.9515,21543 21532
Prescott,Prescott,WA,Washington,Walla Walla,46.2988,-118.3126,99348
Leasburg,Leasburg,MO,Missouri,Crawford,38.095,-91.2952,65535
Bass Lake,Bass Lake,CA,California,Madera,37.328,-119.5665,93604
East Smithfield,East Smithfield,PA,Pennsylvania,Bradford,41.8645,-76.6255,18817 18850 18831
Barry,Barry,TX,Texas,Navarro,32.0999,-96.6378,75102
Loma Grande,Loma Grande,TX,Texas,Zavala,28.7221,-99.8327,78839
Walker,Walker,CA,California,Mono,38.5185,-119.473,96107
Sharpsburg,Sharpsburg,GA,Georgia,Coweta,33.337,-84.6504,30277
Coin,Coin,IA,Iowa,Page,40.6558,-95.2349,51636
Warfield,Warfield,KY,Kentucky,Martin,37.8415,-82.4224,41267
Oak Grove,Oak Grove,IL,Illinois,Rock Island,41.412,-90.5742,61264
Derby Acres,Derby Acres,CA,California,Kern,35.244,-119.6038,93224
Bodega,Bodega,CA,California,Sonoma,38.3488,-122.9711,95465 94922 94972
Hornick,Hornick,IA,Iowa,Woodbury,42.2305,-96.0972,51026
Cottonwood,Cottonwood,TX,Texas,Kaufman,32.4613,-96.3965,75158
Orleans,Orleans,NE,Nebraska,Harlan,40.1317,-99.4551,68966
Tennyson,Tennyson,WI,Wisconsin,Grant,42.6907,-90.6868,53820
Salley,Salley,SC,South Carolina,Aiken,33.5671,-81.3038,29137
Foxworth,Foxworth,MS,Mississippi,Marion,31.2385,-89.8828,39483
Cerro Gordo,Cerro Gordo,NC,North Carolina,Columbus,34.3226,-78.9286,28430
Branch,Branch,AR,Arkansas,Franklin,35.3075,-93.9557,72928 72933
Barwick,Barwick,GA,Georgia,Brooks,30.8933,-83.7391,31720
Defiance,Defiance,PA,Pennsylvania,Bedford,40.1599,-78.2319,16633 16679
East Altoona,East Altoona,PA,Pennsylvania,Blair,40.5469,-78.3636,16601
Newbern,Newbern,AL,Alabama,Hale,32.592,-87.5331,36765
Hosston,Hosston,LA,Louisiana,Caddo,32.885,-93.8814,71043
Byers,Byers,TX,Texas,Clay,34.0696,-98.1913,76357
Earl Park,Earl Park,IN,Indiana,Benton,40.6856,-87.4201,47942
Y-O Ranch,Y-O Ranch,WY,Wyoming,Platte,42.0351,-104.923,82201
La Valle,La Valle,WI,Wisconsin,Sauk,43.583,-90.1303,53941
Baldwin,Baldwin,IL,Illinois,Randolph,38.1838,-89.8451,62217
Amherst Junction,Amherst Junction,WI,Wisconsin,Portage,44.4687,-89.3167,54407
Kieler,Kieler,WI,Wisconsin,Grant,42.5823,-90.6051,53807 53812
Tontogany,Tontogany,OH,Ohio,Wood,41.421,-83.741,43402 43565
Hackberry,Hackberry,AZ,Arizona,Mohave,35.3401,-113.7256,86411
Askov,Askov,MN,Minnesota,Pine,46.1886,-92.7824,55704
Tunnelton,Tunnelton,WV,West Virginia,Preston,39.3929,-79.7466,26444
Woodland,Woodland,IL,Illinois,Iroquois,40.7152,-87.731,60974
Presho,Presho,SD,South Dakota,Lyman,43.9071,-100.0583,57568
Perry,Perry,SC,South Carolina,Aiken,33.6281,-81.3079,29137
Saddlebrooke,Saddlebrooke,MO,Missouri,Christian,36.826,-93.2018,65653 65630
Stapleton,Stapleton,GA,Georgia,Jefferson,33.2169,-82.4672,30823
Cedar Rock,Cedar Rock,NC,North Carolina,Caldwell,35.9435,-81.4584,28645
South Union,South Union,SC,South Carolina,Oconee,34.5536,-83.0509,29693 29643
Selma,Selma,VA,Virginia,Alleghany,37.8041,-79.8495,24474
Rushville,Rushville,OH,Ohio,Fairfield,39.7644,-82.4304,43150
Glencoe,Glencoe,CA,California,Calaveras,38.3541,-120.5849,95245 95232
Streetman,Streetman,TX,Texas,Freestone,31.8787,-96.3306,75859
Neelyville,Neelyville,MO,Missouri,Butler,36.5562,-90.5139,63954
Rosebud,Rosebud,PA,Pennsylvania,Clearfield,40.7542,-78.5414,16627
Seymour,Seymour,IL,Illinois,Champaign,40.1068,-88.4269,61875
Campbell Station,Campbell Station,AR,Arkansas,Jackson,35.6678,-91.2538,72112 72473
Ratamosa,Ratamosa,TX,Texas,Cameron,26.2006,-97.8445,78559 78593
Brownsville,Brownsville,OH,Ohio,Licking,39.9437,-82.2516,43721 43760 43739
Cruger,Cruger,MS,Mississippi,Holmes,33.323,-90.2355,38924
Damascus,Damascus,GA,Georgia,Early,31.2989,-84.717,39841
Finesville,Finesville,NJ,New Jersey,Warren,40.611,-75.1738,08865
Ranchitos Las Lomas,Ranchitos Las Lomas,TX,Texas,Webb,27.6282,-99.2345,78044
Penfield,Penfield,PA,Pennsylvania,Clearfield,41.2115,-78.5766,15849
Delta,Delta,IA,Iowa,Keokuk,41.3228,-92.3305,52550
Yarborough Landing,Yarborough Landing,AR,Arkansas,Little River,33.7126,-94.0112,71822
Vineland,Vineland,CO,Colorado,Pueblo,38.2447,-104.4599,81006
Highland Meadows,Highland Meadows,NM,New Mexico,Valencia,34.94,-107.1656,87026
Eek,Eek,AK,Alaska,Bethel,60.2164,-162.0331,99578
Torrey,Torrey,UT,Utah,Wayne,38.3078,-111.4269,84775
Okahumpka,Okahumpka,FL,Florida,Lake,28.7459,-81.8962,34762
Gracemont,Gracemont,OK,Oklahoma,Caddo,35.1879,-98.2591,73042
Las Palomas,Las Palomas,NM,New Mexico,Sierra,33.0589,-107.2983,87942
Manilla,Manilla,IN,Indiana,Rush,39.5727,-85.622,46150
Winthrop,Winthrop,NY,New York,St. Lawrence,44.8006,-74.8016,13613 13697
Mineral Bluff,Mineral Bluff,GA,Georgia,Fannin,34.914,-84.2776,30559
White Hills,White Hills,AZ,Arizona,Mohave,35.7242,-114.4004,86441 86445
Waukau,Waukau,WI,Wisconsin,Winnebago,43.9862,-88.7705,54964 54963 54980
Mono City,Mono City,CA,California,Mono,38.0321,-119.1474,93541
Lee,Lee,IL,Illinois,Lee,41.7955,-88.9417,60530
Lawrenceville,Lawrenceville,OH,Ohio,Clark,39.9842,-83.8766,45502 45504
Moose Creek,Moose Creek,AK,Alaska,Fairbanks North Star,64.714,-147.1639,99705
Wilcox,Wilcox,NE,Nebraska,Kearney,40.3644,-99.1693,68982
Richlawn,Richlawn,KY,Kentucky,Jefferson,38.2547,-85.6412,40207
Bronwood,Bronwood,GA,Georgia,Terrell,31.8305,-84.3644,39826
East Duke,East Duke,OK,Oklahoma,Jackson,34.6628,-99.5696,73532
Jensen,Jensen,UT,Utah,Uintah,40.3695,-109.3555,84035
San Pedro,San Pedro,NM,New Mexico,Santa Fe,35.228,-106.1848,87047
Polk,Polk,NE,Nebraska,Polk,41.0755,-97.7834,68654
Midvale,Midvale,ID,Idaho,Washington,44.4618,-116.7435,83645
Greencastle,Greencastle,MO,Missouri,Sullivan,40.2607,-92.8784,63544
Adamsville,Adamsville,OH,Ohio,Muskingum,40.0689,-81.8826,43802
Cuyamungue Grant,Cuyamungue Grant,NM,New Mexico,Santa Fe,35.8464,-105.9948,87506
Midland,Midland,OH,Ohio,Clinton,39.3069,-83.9108,45107 45148
Winslow West,Winslow West,AZ,Arizona,Navajo,34.9918,-110.7069,86047
Benedict,Benedict,NE,Nebraska,York,41.0063,-97.6072,68316
Williams,Williams,IA,Iowa,Hamilton,42.4892,-93.5412,50271
Ellis Grove,Ellis Grove,IL,Illinois,Randolph,38.0094,-89.9099,62241
Veyo,Veyo,UT,Utah,Washington,37.3375,-113.6931,84782
Houston Lake,Houston Lake,MO,Missouri,Platte,39.1924,-94.6219,64151
Smithville Flats,Smithville Flats,NY,New York,Chenango,42.3944,-75.8105,13841 13778
Hammondville,Hammondville,AL,Alabama,DeKalb,34.5688,-85.6394,35989
Waucoma,Waucoma,IA,Iowa,Fayette,43.0555,-92.0344,52171
Hollandale,Hollandale,WI,Wisconsin,Iowa,42.8756,-89.9342,53544
Westhope,Westhope,ND,North Dakota,Bottineau,48.9112,-101.0176,58793
Vienna,Vienna,MD,Maryland,Dorchester,38.4811,-75.8318,21869
Bailey Lakes,Bailey Lakes,OH,Ohio,Ashland,40.9488,-82.3572,44805
Henderson,Henderson,MI,Michigan,Shiawassee,43.0872,-84.1933,48841 48867
Floridatown,Floridatown,FL,Florida,Santa Rosa,30.5828,-87.1613,32571
Midland,Midland,AR,Arkansas,Sebastian,35.0927,-94.3531,72945
Cumberland Gap,Cumberland Gap,TN,Tennessee,Claiborne,36.5974,-83.6658,37724
Arpelar,Arpelar,OK,Oklahoma,Pittsburg,34.9356,-95.9589,74501
Metompkin,Metompkin,VA,Virginia,Accomack,37.7671,-75.6054,23421
Cade Lakes,Cade Lakes,TX,Texas,Burleson,30.5152,-96.7751,77836
Rosebush,Rosebush,MI,Michigan,Isabella,43.6998,-84.7657,48878
Post Lake,Post Lake,WI,Wisconsin,Langlade,45.4352,-89.0921,54428
Krakow,Krakow,WI,Wisconsin,Shawano,44.7585,-88.2611,54137
Campbell Hill,Campbell Hill,IL,Illinois,Jackson,37.9305,-89.5515,62916
Lewistown,Lewistown,MD,Maryland,Frederick,39.5409,-77.4191,21788
Searchlight,Searchlight,NV,Nevada,Clark,35.4555,-114.9204,89046
Carlton,Carlton,GA,Georgia,Madison,34.0426,-83.0386,30627
Calhoun,Calhoun,LA,Louisiana,Ouachita,32.5153,-92.3539,71225
Arimo,Arimo,ID,Idaho,Bannock,42.5601,-112.173,83214
Goldonna,Goldonna,LA,Louisiana,Natchitoches,32.0155,-92.9203,71031
New Trenton,New Trenton,IN,Indiana,Franklin,39.3088,-84.8969,47035 47060
Geneva,Geneva,MN,Minnesota,Freeborn,43.8228,-93.2683,56035
Jerome,Jerome,AZ,Arizona,Yavapai,34.7471,-112.1076,86331
Herlong,Herlong,CA,California,Lassen,40.1417,-120.1397,96113
Shrewsbury,Shrewsbury,WV,West Virginia,Kanawha,38.2079,-81.4671,25015
Kingston,Kingston,UT,Utah,Piute,38.2067,-112.1793,84743
Newcastle,Newcastle,NE,Nebraska,Dixon,42.6524,-96.874,68757
Junior,Junior,WV,West Virginia,Barbour,38.9782,-79.9504,26275
La Tierra,La Tierra,NM,New Mexico,Santa Fe,35.7473,-106.0308,87506
Lake Viking,Lake Viking,MO,Missouri,Daviess,39.9253,-94.0692,64640 64620
Wacissa,Wacissa,FL,Florida,Jefferson,30.3566,-83.9937,32344 32361
Mokane,Mokane,MO,Missouri,Callaway,38.6744,-91.8723,65059
Natchez,Natchez,LA,Louisiana,Natchitoches,31.6743,-93.0456,71457 71456
Clarksburg,Clarksburg,CA,California,Yolo,38.4193,-121.5416,95612
Winter,Winter,WI,Wisconsin,Sawyer,45.8221,-91.013,54896
Madison,Madison,VA,Virginia,Madison,38.3794,-78.2586,22727
Sanborn,Sanborn,MN,Minnesota,Redwood,44.2098,-95.1297,56083
Luthersburg,Luthersburg,PA,Pennsylvania,Clearfield,41.0534,-78.7192,15848
Shorter,Shorter,AL,Alabama,Macon,32.4077,-85.9413,36075
Foster Center,Foster Center,RI,Rhode Island,Providence,41.7898,-71.7328,02825
Hickory Hills,Hickory Hills,PA,Pennsylvania,Luzerne,41.0347,-75.8221,18661
Dewey Beach,Dewey Beach,DE,Delaware,Sussex,38.6958,-75.0749,19971
Applewold,Applewold,PA,Pennsylvania,Armstrong,40.8084,-79.5221,16201
Brandon,Brandon,IA,Iowa,Buchanan,42.3151,-92.0034,52210
Benton Ridge,Benton Ridge,OH,Ohio,Hancock,41.0043,-83.792,45816 45840
Canada Creek Ranch,Canada Creek Ranch,MI,Michigan,Montmorency,45.1738,-84.2128,49709
Grahamsville,Grahamsville,NY,New York,Sullivan,41.8527,-74.5522,12740
Fronton,Fronton,TX,Texas,Starr,26.4255,-99.0761,78584
Adelphi,Adelphi,OH,Ohio,Ross,39.4647,-82.7456,43101
Persia,Persia,IA,Iowa,Harrison,41.5785,-95.5701,51563
